transcript,Gene Ontology IDs
TRINITY_GG_16537_c37_g1_i1.p1,GO:0002456; GO:0003924; GO:0005198; GO:0005525; GO:0005615; GO:0005634; GO:0006974; GO:0007165
TRINITY_GG_21014_c27_g1_i1.p1,GO:0002638; GO:0005789; GO:0006914; GO:0010523; GO:0016020; GO:0016021; GO:0019899; GO:0031625; GO:0031966; GO:0032091; GO:0032469; GO:0033119; GO:0034620; GO:0060698; GO:0060702; GO:0070059; GO:1902065; GO:1902236; GO:1903298; GO:1990441; GO:2001234
TRINITY_GG_8113_c2_g1_i1.p1,GO:0002931; GO:0003677; GO:0003954; GO:0005634; GO:0005737; GO:0005739; GO:0005743; GO:0005758; GO:0005829; GO:0006915; GO:0006919; GO:0009636; GO:0012501; GO:0016174; GO:0016651; GO:0030182; GO:0030261; GO:0032981; GO:0033108; GO:0043065; GO:0043525; GO:0045041; GO:0046983; GO:0048471; GO:0051402; GO:0070059; GO:0070301; GO:0071392; GO:0071732; GO:0071949; GO:0090650; GO:1902065; GO:1902510; GO:1904045
TRINITY_GG_15734_c7_g1_i3.p2,GO:0002953; GO:0046872
TRINITY_GG_8664_c21_g1_i1.p1,GO:0003050; GO:0004175; GO:0004252; GO:0005044; GO:0005576; GO:0005886; GO:0005887; GO:0007565; GO:0008217; GO:0009986; GO:0016486; GO:0031410; GO:0035813
TRINITY_GG_9586_c6_g2_i2.p1,GO:0003094; GO:0005227; GO:0005886; GO:0016021; GO:0032835; GO:1990760
TRINITY_GG_6470_c2_g1_i2.p1,GO:0003341; GO:0005737; GO:0005856; GO:0036158; GO:0042995
TRINITY_GG_5651_c10_g1_i2.p1,GO:0003341; GO:0005929; GO:0005930; GO:0036157; GO:0036158; GO:0120228
TRINITY_GG_13029_c0_g1_i1.p1,GO:0003352; GO:0005858; GO:0005930; GO:0031514; GO:0036064; GO:0060271; GO:0060285; GO:0070286
TRINITY_GG_19948_c40_g1_i1.p1,GO:0003676; GO:0003887; GO:0003964; GO:0004523; GO:0006310; GO:0015074; GO:0044826; GO:0046718; GO:0046872; GO:0075713
TRINITY_GG_6047_c3_g1_i1.p1,GO:0003676; GO:0003887; GO:0005737; GO:0008270; GO:0015074; GO:0019899; GO:0042575
TRINITY_GG_7543_c17_g1_i2.p3,GO:0003676; GO:0003899; GO:0005654; GO:0005666; GO:0005730; GO:0005829; GO:0006383; GO:0006386; GO:0008270; GO:0042779; GO:0045087; GO:0051607
TRINITY_GG_13891_c5_g1_i1.p1,GO:0003676; GO:0005524; GO:0005739; GO:0005759; GO:0006400; GO:0008270; GO:0052381; GO:0070900
TRINITY_GG_20172_c14_g1_i9.p3,GO:0003676; GO:0005634; GO:0005759; GO:0005829; GO:0006325; GO:0008168; GO:0008173; GO:0009007; GO:0032775; GO:0043484; GO:0090296; GO:0106347; GO:0120049; GO:1902275; GO:1903108
TRINITY_GG_8530_c5_g1_i3.p1,GO:0003676; GO:0005634; GO:0006325; GO:0008276; GO:0008757; GO:0009007; GO:0009404; GO:0018024; GO:0018364; GO:0018872; GO:0030307; GO:0030792; GO:0032259; GO:0032775; GO:0032991; GO:0034968; GO:0035657; GO:0036009; GO:1904047
TRINITY_GG_10326_c0_g1_i1.p1,GO:0003676; GO:0008270
TRINITY_GG_8957_c11_g1_i2.p1,GO:0003677; GO:0003682; GO:0005654; GO:0005739; GO:0005759; GO:0005829; GO:0006281; GO:0006974; GO:0009267; GO:0031410; GO:0043022; GO:0045944; GO:0061014
TRINITY_GG_7896_c3_g1_i2.p1,GO:0003677; GO:0003689; GO:0005524; GO:0005634; GO:0005663; GO:0006260; GO:0007049; GO:0016887
TRINITY_GG_8664_c17_g1_i2.p1,GO:0003677; GO:0003689; GO:0005524; GO:0005634; GO:0005663; GO:0006261; GO:0006281; GO:0016887; GO:0017116; GO:0019899; GO:0031390; GO:1900264
TRINITY_GG_10779_c6_g1_i1.p1,GO:0003677; GO:0003690; GO:0003723; GO:0005634; GO:0005654; GO:0005737; GO:0006260; GO:0006281; GO:0006310; GO:0006397; GO:0006974; GO:0016363; GO:0032991; GO:0043231; GO:0046872
TRINITY_GG_14853_c11_g1_i1.p1,GO:0003677; GO:0003700; GO:0005634; GO:0006355; GO:0007379; GO:0007469; GO:0048749
TRINITY_GG_11955_c5_g1_i2.p1,GO:0003677; GO:0003712; GO:0004386; GO:0005524; GO:0005654; GO:0008094; GO:0016887; GO:0017025; GO:0035562; GO:0043231; GO:0045892; GO:0140658
TRINITY_GG_6857_c9_g1_i1.p1,GO:0003677; GO:0003712; GO:0005634; GO:0006325; GO:0006357; GO:0006482; GO:0007379; GO:0007526; GO:0008270; GO:0019005; GO:0031061; GO:0031146; GO:0031519; GO:0032452; GO:0033183; GO:0033522; GO:0034647; GO:0034721; GO:0051864; GO:0070544; GO:0140680
TRINITY_GG_16209_c11_g1_i7.p2,GO:0003677; GO:0003725; GO:0005634; GO:0005730; GO:0045893
TRINITY_GG_10798_c3_g1_i8.p1,GO:0003677; GO:0005524; GO:0005634; GO:0006298; GO:0009410; GO:0016887; GO:0019899; GO:0030983; GO:0032300; GO:0140664
TRINITY_GG_13443_c2_g1_i1.p1,GO:0003677; GO:0005634; GO:0005739; GO:0005759; GO:0005886; GO:0005911; GO:0016242; GO:0030496; GO:0030674; GO:0042645; GO:0045931; GO:0051894; GO:0070584; GO:0070987; GO:0072686; GO:0090307; GO:1903490; GO:1904531; GO:1990874; GO:2001108
TRINITY_GG_11372_c34_g1_i1.p1,GO:0003677; GO:0005634; GO:0006298; GO:0006310; GO:0008409; GO:0017108; GO:0035312; GO:0045145; GO:0046872; GO:0048256; GO:0051908
TRINITY_GG_9586_c5_g1_i5.p1,GO:0003677; GO:0005654; GO:0005737
TRINITY_GG_7422_c1_g1_i1.p1,GO:0003682; GO:0005634; GO:0005654; GO:0005730; GO:0006325; GO:0008270; GO:0030225; GO:0030851; GO:0042393; GO:0042802; GO:0043249; GO:0045892; GO:0090308
TRINITY_GG_10797_c0_g1_i4.p1,GO:0003682; GO:0005654; GO:0006270; GO:0007049; GO:0071162
TRINITY_GG_18691_c14_g3_i6.p1,GO:0003690; GO:0003712; GO:0005634; GO:0005730; GO:0005829; GO:0006357; GO:0035307; GO:0043565; GO:0045944; GO:0050885; GO:0070886
TRINITY_GG_20170_c9_g1_i7.p1,GO:0003700; GO:0003707; GO:0005634; GO:0005737; GO:0008270; GO:0016020; GO:0016918; GO:0030426; GO:0043565
TRINITY_GG_5648_c11_g4_i1.p1,GO:0003700; GO:0005634; GO:0006357; GO:0010595; GO:0043565; GO:0045765
TRINITY_GG_7425_c26_g1_i1.p1,GO:0003712; GO:0006357; GO:0016592
TRINITY_GG_7607_c5_g1_i1.p1,GO:0003713; GO:0005634; GO:0005654; GO:0005737; GO:0005829; GO:0006479; GO:0007552; GO:0008170; GO:0008276; GO:0008284; GO:0008380; GO:0016274; GO:0016571; GO:0018216; GO:0022008; GO:0031056; GO:0035241; GO:0035242; GO:0042054; GO:0042802; GO:0043985; GO:0044020; GO:0045652; GO:0045653; GO:0045893; GO:0048738; GO:0051260; GO:1904047
TRINITY_GG_8664_c22_g1_i4.p1,GO:0003713; GO:0005634; GO:0005737; GO:0005912; GO:0007367; GO:0016342; GO:0019903; GO:0045294; GO:0045296; GO:0045944; GO:0060070; GO:0098609; GO:0140297
TRINITY_GG_7495_c33_g1_i2.p1,GO:0003714; GO:0005634; GO:0005694; GO:0005829; GO:0006334; GO:0006915; GO:0006979; GO:0008340; GO:0016605; GO:0042393; GO:0042981; GO:0045892; GO:0045893
TRINITY_GG_10310_c15_g1_i1.p1,GO:0003714; GO:0005634; GO:0005737; GO:0008285; GO:0010468; GO:0017148; GO:0030014; GO:0030514; GO:0030971; GO:0045668; GO:0046332; GO:0060212; GO:0060213; GO:0060390; GO:1900153
TRINITY_GG_5651_c13_g1_i1.p1,GO:0003723; GO:0003724; GO:0005524; GO:0005634; GO:0005829; GO:0006401; GO:0016787; GO:0055087; GO:0070478
TRINITY_GG_7503_c0_g1_i1.p1,GO:0003723; GO:0003727; GO:0004386; GO:0004525; GO:0004530; GO:0005524; GO:0005737; GO:0006309; GO:0007279; GO:0007294; GO:0007367; GO:0016442; GO:0016443; GO:0030422; GO:0030727; GO:0031054; GO:0033227; GO:0035194; GO:0035196; GO:0042078; GO:0042594; GO:0045448; GO:0046872; GO:0048813; GO:0070578; GO:0070883; GO:0070922; GO:0090501
TRINITY_GG_10904_c3_g1_i1.p2,GO:0003723; GO:0003729; GO:0003730; GO:0005634; GO:0005737; GO:0006417; GO:0007283; GO:0008315; GO:0008494; GO:0030154; GO:0043204; GO:0045924; GO:0045948; GO:0048137; GO:0070935
TRINITY_GG_7542_c42_g1_i1.p1,GO:0003723; GO:0003735; GO:0005737; GO:0006412; GO:0015935
TRINITY_GG_10503_c5_g1_i2.p1,GO:0003723; GO:0003746; GO:0005737; GO:0043022; GO:0045901; GO:0045905
TRINITY_GG_14854_c6_g1_i1.p1,GO:0003723; GO:0004521; GO:0005576; GO:0016829; GO:0046872; GO:0090502
TRINITY_GG_13651_c24_g1_i1.p1,GO:0003723; GO:0004839; GO:0005524; GO:0005634; GO:0005654; GO:0005737; GO:0005739; GO:0005829; GO:0006511; GO:0006974; GO:0016567; GO:0032446; GO:0070062
TRINITY_GG_14027_c9_g1_i1.p1,GO:0003723; GO:0005634; GO:0005681; GO:0005737; GO:0016020; GO:0016607; GO:0017134; GO:0043066; GO:0044346; GO:2000270
TRINITY_GG_7425_c15_g1_i1.p1,GO:0003723; GO:0005739; GO:0005741; GO:0005811; GO:0006915; GO:0008017; GO:0010614; GO:0010738; GO:0016020; GO:0016021; GO:0019901; GO:0019903; GO:0030061; GO:0030346; GO:0031594; GO:0034237; GO:0035308; GO:0042308; GO:0045211; GO:0048487; GO:0060090; GO:0071320; GO:0071375; GO:0140374
TRINITY_GG_5849_c0_g1_i1.p1,GO:0003723; GO:0005847; GO:0006378; GO:0006398; GO:0098789
TRINITY_GG_12519_c16_g1_i1.p2,GO:0003723; GO:0008033; GO:0008251; GO:0046872
TRINITY_GG_7433_c3_g1_i1.p1,GO:0003729; GO:0003735; GO:0005739; GO:0005743; GO:0005761; GO:0005762; GO:0006390; GO:0006412; GO:0032543; GO:0045893
TRINITY_GG_6862_c0_g1_i2.p1,GO:0003729; GO:0005634; GO:0005737; GO:0006398; GO:0007076; GO:0035613; GO:0051028; GO:0071204; GO:0071207; GO:1990825
TRINITY_GG_19945_c6_g1_i4.p1,GO:0003729; GO:0005634; GO:0006355; GO:0006357; GO:0007173; GO:0007379; GO:0007400; GO:0007403; GO:0007411; GO:0007422; GO:0008586; GO:0035222; GO:0035321; GO:0048106; GO:0048749; GO:0050832; GO:0090263
TRINITY_GG_13855_c2_g1_i6.p1,GO:0003729; GO:0005737; GO:0005938; GO:0007279; GO:0007281; GO:0007315; GO:0007318; GO:0007359; GO:0007616; GO:0007632; GO:0008103; GO:0008542; GO:0019094; GO:0030719; GO:0030866; GO:0034504; GO:0035282; GO:0040040; GO:0043073; GO:0043186; GO:0043488; GO:0045495; GO:0046011; GO:0048477; GO:0061803; GO:1903863
TRINITY_GG_10315_c2_g1_i1.p1,GO:0003735; GO:0005739; GO:0005743; GO:0005763; GO:0032543; GO:0061668
TRINITY_GG_14853_c16_g1_i4.p2,GO:0003735; GO:0005761; GO:0005762; GO:0006412; GO:0032543
TRINITY_GG_7288_c11_g1_i1.p1,GO:0003735; GO:0005840; GO:0006412
TRINITY_GG_22938_c48_g1_i1.p1,GO:0003735; GO:0005840; GO:0006412; GO:0019843
TRINITY_GG_7506_c5_g1_i1.p1,GO:0003743
TRINITY_GG_16524_c5_g1_i2.p1,GO:0003743; GO:0005524; GO:0005525; GO:0005737; GO:0005851; GO:0006413; GO:0007417; GO:0014003; GO:0042552; GO:0050790; GO:0050852
TRINITY_GG_9659_c27_g1_i1.p1,GO:0003746; GO:0003924; GO:0005525; GO:0005739; GO:0005743; GO:0006414; GO:0042645; GO:0043209; GO:0045202; GO:0045471; GO:0070125
TRINITY_GG_23035_c3_g1_i1.p1,GO:0003756; GO:0005783; GO:0005788; GO:0042470; GO:0043065
TRINITY_GG_14031_c13_g1_i2.p1,GO:0003777; GO:0005524; GO:0005737; GO:0005814; GO:0005874; GO:0005929; GO:0007018; GO:0008017; GO:0010457; GO:0034454; GO:0060271
TRINITY_GG_19599_c14_g1_i15.p1,GO:0003777; GO:0005524; GO:0005829; GO:0005871; GO:0005874; GO:0005886; GO:0007018; GO:0008017; GO:0016887; GO:0030424; GO:0030425; GO:0071532
TRINITY_GG_9659_c28_g1_i2.p2,GO:0003779; GO:0004864; GO:0005634; GO:0005829; GO:0008157; GO:0031032; GO:0031532; GO:0043149; GO:0045202; GO:0070161
TRINITY_GG_9659_c28_g1_i2.p4,GO:0003779; GO:0004864; GO:0005886; GO:0030036; GO:0031092
TRINITY_GG_15738_c34_g2_i2.p1,GO:0003779; GO:0005198; GO:0005634; GO:0005737; GO:0005856; GO:0007154; GO:0008022; GO:0016010; GO:0016013; GO:0032587
TRINITY_GG_9247_c10_g1_i1.p1,GO:0003779; GO:0005737; GO:0005829; GO:0005884; GO:0005938; GO:0007015; GO:0007304; GO:0007315; GO:0007316; GO:0008017; GO:0015031; GO:0030029; GO:0030659; GO:0045010; GO:0045451; GO:0048477
TRINITY_GG_10315_c8_g1_i4.p1,GO:0003779; GO:0005737; GO:0015629
TRINITY_GG_20693_c22_g2_i2.p1,GO:0003779; GO:0005829; GO:0005856; GO:0005886; GO:0005938; GO:0015031; GO:0016192; GO:0030036; GO:0030041; GO:0030659; GO:0036089; GO:0040038; GO:0045010; GO:0046907; GO:0048193; GO:0051295; GO:0051639; GO:0070649; GO:2000781
TRINITY_GG_19638_c11_g1_i1.p1,GO:0003896; GO:0005658; GO:0006261; GO:0006269; GO:0006270; GO:0046872
TRINITY_GG_12457_c0_g1_i2.p1,GO:0003923; GO:0005739; GO:0005783; GO:0005813; GO:0005829; GO:0005887; GO:0006506; GO:0016021; GO:0016255; GO:0034235; GO:0042765; GO:0065003
TRINITY_GG_17046_c13_g1_i3.p1,GO:0003923; GO:0005783; GO:0006508; GO:0016255; GO:0034394; GO:0042765
TRINITY_GG_20249_c14_g1_i2.p1,GO:0003924; GO:0003925; GO:0005525; GO:0005886; GO:0007265; GO:0007298; GO:0007464; GO:0019003; GO:0022604; GO:0030165; GO:0032154; GO:0045087; GO:0045824; GO:0046329; GO:0050829; GO:0090543
TRINITY_GG_10045_c10_g1_i3.p1,GO:0003924; GO:0005096; GO:0005525; GO:0016020; GO:0043087; GO:0043547; GO:0046872; GO:0072375; GO:0090630
TRINITY_GG_20171_c1_g1_i2.p1,GO:0003924; GO:0005246; GO:0005516; GO:0005525; GO:0005886; GO:1901842
TRINITY_GG_9861_c1_g1_i1.p1,GO:0003924; GO:0005525; GO:0005768; GO:0005886; GO:0008021; GO:0016567; GO:0035556; GO:0043231; GO:0072659
TRINITY_GG_8956_c2_g1_i1.p1,GO:0003924; GO:0005525; GO:0005819; GO:0005940; GO:0007295; GO:0007349; GO:0007444; GO:0008104; GO:0015630; GO:0031105; GO:0032153; GO:0042803; GO:0051726; GO:0060090; GO:0061640
TRINITY_GG_14341_c2_g1_i3.p1,GO:0003924; GO:0005525; GO:0005886; GO:0007264; GO:0007298; GO:0007498; GO:0007516; GO:0016477; GO:0022409; GO:0030036; GO:0035011; GO:0035099
TRINITY_GG_4854_c1_g1_i1.p1,GO:0003924; GO:0005525; GO:0005929; GO:0006897; GO:0016192; GO:0030030; GO:0030670; GO:0031985; GO:0043001; GO:0045335; GO:0045880; GO:0090382; GO:0090385
TRINITY_GG_21122_c0_g1_i2.p1,GO:0003950; GO:0004407; GO:0005739; GO:0005759; GO:0006471; GO:0006476; GO:0008270; GO:0008340; GO:0009267; GO:0016575; GO:0017136; GO:0019213; GO:0034979; GO:0070403
TRINITY_GG_15518_c16_g1_i2.p1,GO:0003953; GO:0005737; GO:0007165; GO:0019677; GO:0030424; GO:0030425; GO:0034128; GO:0035591; GO:0043005; GO:0043025; GO:0045087; GO:0048678; GO:0050135; GO:0051607; GO:0061809; GO:1901214
TRINITY_GG_7423_c2_g1_i2.p1,GO:0003958; GO:0005789; GO:0005829; GO:0006723; GO:0009725; GO:0010181; GO:0012505; GO:0016021; GO:0016491; GO:0050660; GO:0050661
TRINITY_GG_20172_c14_g1_i9.p1,GO:0003974; GO:0003978; GO:0005829; GO:0006012; GO:0033499; GO:0035167
TRINITY_GG_7501_c4_g1_i1.p1,GO:0003977; GO:0005654; GO:0005829; GO:0005886; GO:0006047; GO:0006048; GO:0030246; GO:0042802; GO:0052630
TRINITY_GG_8975_c6_g1_i3.p1,GO:0003979; GO:0005634; GO:0005829; GO:0006024; GO:0006065; GO:0007367; GO:0007427; GO:0007509; GO:0008543; GO:0015014; GO:0016055; GO:0030206; GO:0051287
TRINITY_GG_16013_c5_g1_i2.p2,GO:0003985; GO:0005737; GO:0005739; GO:0005829; GO:0006635; GO:0045797
TRINITY_GG_6570_c29_g3_i1.p1,GO:0003986; GO:0006083; GO:0008775; GO:0019679
TRINITY_GG_8224_c14_g1_i1.p1,GO:0003993; GO:0004725; GO:0005615; GO:0005764; GO:0005886; GO:0006629; GO:0006772; GO:0007040; GO:0008253; GO:0012506; GO:0016311; GO:0016791; GO:0042131; GO:0046085; GO:0051930; GO:0052642; GO:0060168
TRINITY_GG_20130_c9_g1_i1.p1,GO:0004001; GO:0005524; GO:0006166; GO:0016310; GO:0044209
TRINITY_GG_23035_c3_g1_i1.p4,GO:0004017; GO:0005524; GO:0005634; GO:0005654; GO:0005737; GO:0015030; GO:0016310; GO:0016887
TRINITY_GG_10102_c22_g1_i1.p1,GO:0004035; GO:0004427; GO:0005509; GO:0005758; GO:0005886; GO:0016311; GO:0016462; GO:0016887; GO:0030282; GO:0031225; GO:0033883; GO:0043262; GO:0050187; GO:0052732; GO:0065010; GO:0120162
TRINITY_GG_5651_c12_g1_i2.p1,GO:0004045; GO:0005739; GO:0005829; GO:0010629; GO:2000210; GO:2000811
TRINITY_GG_8240_c3_g1_i1.p1,GO:0004064; GO:0005886; GO:0009058; GO:0009986; GO:0012505; GO:0016021; GO:0016844
TRINITY_GG_15488_c4_g1_i1.p1,GO:0004109; GO:0005737; GO:0005739; GO:0005758; GO:0006782; GO:0006783; GO:0042803
TRINITY_GG_5835_c5_g1_i2.p1,GO:0004114; GO:0004115; GO:0006198; GO:0007165; GO:0007498; GO:0046058; GO:0046872; GO:0070374; GO:1903206
TRINITY_GG_20165_c8_g1_i1.p1,GO:0004148; GO:0005634; GO:0005739; GO:0005759; GO:0005947; GO:0005967; GO:0006086; GO:0006120; GO:0006508; GO:0007369; GO:0009083; GO:0031514; GO:0042391; GO:0043159; GO:0045252; GO:0045254; GO:0045454; GO:0048240; GO:0050660; GO:0061732; GO:0106077
TRINITY_GG_9666_c19_g1_i1.p1,GO:0004175; GO:0004252; GO:0006508; GO:0009620; GO:0017171; GO:0035006; GO:0046872
TRINITY_GG_19604_c2_g2_i1.p1,GO:0004176; GO:0004252; GO:0005759; GO:0006515; GO:0009368; GO:0033619; GO:0051117; GO:0051603
TRINITY_GG_14853_c16_g1_i4.p1,GO:0004177; GO:0005634; GO:0005829; GO:0005874; GO:0006508; GO:0008236; GO:0008239; GO:0031252; GO:0042802; GO:0070269
TRINITY_GG_13651_c35_g1_i2.p1,GO:0004177; GO:0005737; GO:0005829; GO:0006508; GO:0010815; GO:0030145; GO:0042803; GO:0070006
TRINITY_GG_7425_c25_g1_i1.p1,GO:0004197; GO:0005615; GO:0005764; GO:0008234; GO:0045169; GO:0051603; GO:0098595
TRINITY_GG_14854_c9_g1_i7.p3,GO:0004222; GO:0030176; GO:0071586
TRINITY_GG_16210_c0_g1_i1.p1,GO:0004252; GO:0005576; GO:0006508; GO:0007370; GO:0009950; GO:0009953; GO:0031638; GO:0045752; GO:0098595
TRINITY_GG_6857_c9_g1_i1.p2,GO:0004252; GO:0005758; GO:0005829; GO:0006508; GO:0006915; GO:0007005; GO:0007283; GO:0016006; GO:0016021; GO:0031966; GO:0035234; GO:0043065; GO:2001056
TRINITY_GG_16195_c4_g1_i5.p1,GO:0004300; GO:0005739; GO:0006631; GO:0016836; GO:1900078
TRINITY_GG_8529_c26_g1_i2.p1,GO:0004300; GO:0005829; GO:0006635; GO:0016831
TRINITY_GG_17490_c1_g1_i1.p1,GO:0004315; GO:0005739; GO:0006633
TRINITY_GG_13651_c44_g1_i1.p1,GO:0004325; GO:0005739; GO:0005743; GO:0006783; GO:0046872; GO:0051537
TRINITY_GG_13224_c29_g1_i1.p1,GO:0004347; GO:0005829; GO:0006094; GO:0006096; GO:0042593; GO:0097367
TRINITY_GG_15928_c7_g1_i1.p1,GO:0004360; GO:0006002; GO:0006047; GO:0006048; GO:0006487; GO:0006541; GO:0097367; GO:1990830
TRINITY_GG_13136_c6_g1_i1.p1,GO:0004364; GO:0005737; GO:0005739; GO:0006559; GO:0006572; GO:0006749; GO:0016034
TRINITY_GG_18682_c10_g1_i8.p2,GO:0004438; GO:0005635; GO:0010507; GO:0046856; GO:0052629; GO:0106018
TRINITY_GG_15976_c4_g1_i7.p2,GO:0004479; GO:0005739; GO:0071951
TRINITY_GG_16202_c11_g1_i1.p1,GO:0004497; GO:0016702; GO:0042572; GO:0046872
TRINITY_GG_16173_c3_g2_i1.p1,GO:0004514; GO:0004516; GO:0005829; GO:0006979; GO:0034355; GO:0046872
TRINITY_GG_20197_c21_g1_i1.p1,GO:0004563; GO:0005770; GO:0005886; GO:0005975; GO:0006491; GO:0006517; GO:0007420; GO:0016020; GO:0016063; GO:0016231; GO:0030203; GO:0102148
TRINITY_GG_11370_c1_g1_i1.p1,GO:0004565; GO:0005576; GO:0005773; GO:0005975
TRINITY_GG_21124_c10_g1_i4.p1,GO:0004571; GO:0005509; GO:0005783; GO:0005789; GO:0005975; GO:0006486; GO:0006491; GO:0016020; GO:0016021; GO:0030433; GO:0031410; GO:0036508; GO:0036509; GO:0044322; GO:1904380; GO:1904382
TRINITY_GG_14791_c24_g1_i1.p1,GO:0004578; GO:0005789; GO:0006488; GO:0016021
TRINITY_GG_14854_c9_g1_i7.p1,GO:0004591; GO:0006091; GO:0006096; GO:0006099; GO:0030976; GO:0031966
TRINITY_GG_11959_c0_g1_i1.p1,GO:0004601; GO:0005576; GO:0006979; GO:0020037; GO:0046872; GO:0050830
TRINITY_GG_15488_c2_g1_i1.p1,GO:0004618; GO:0005524; GO:0005829; GO:0006094; GO:0006096; GO:0007268; GO:0016310; GO:0030018; GO:0031430; GO:0043531; GO:0045202; GO:0046716
TRINITY_GG_6465_c4_g1_i1.p1,GO:0004661; GO:0004662; GO:0005953; GO:0008270; GO:0018342; GO:0018344
TRINITY_GG_14352_c14_g1_i2.p1,GO:0004672; GO:0005096; GO:0005524; GO:0005737; GO:0008283; GO:0030036; GO:0030496; GO:0032006; GO:0072686; GO:0090630
TRINITY_GG_6034_c10_g2_i1.p1,GO:0004674; GO:0004683; GO:0005516; GO:0005524; GO:0005654; GO:0005737; GO:0005829; GO:0006468; GO:0032147; GO:0035556; GO:0045860; GO:0106310
TRINITY_GG_5848_c4_g1_i4.p1,GO:0004674; GO:0004697; GO:0004698; GO:0005524; GO:0005886; GO:0006468; GO:0007030; GO:0007616; GO:0008285; GO:0009950; GO:0018105; GO:0034389; GO:0035556; GO:0045471; GO:0046872; GO:0106310
TRINITY_GG_13111_c0_g1_i1.p1,GO:0004674; GO:0004712; GO:0004713; GO:0005524; GO:0005737; GO:0016323; GO:0016324; GO:0106310
TRINITY_GG_21053_c3_g1_i1.p1,GO:0004691; GO:0005524; GO:0005952; GO:0006468; GO:0007165; GO:0007476; GO:0018105; GO:0106310
TRINITY_GG_18691_c11_g1_i1.p1,GO:0004693; GO:0005524; GO:0005634; GO:0005737; GO:0005929; GO:0006468; GO:0007049; GO:0051301; GO:0060271; GO:0106310
TRINITY_GG_15679_c4_g1_i3.p1,GO:0004698; GO:0005524; GO:0005654; GO:0005829; GO:0006468; GO:0016020; GO:0016301; GO:0046872; GO:0089700; GO:0106310
TRINITY_GG_20360_c8_g1_i1.p1,GO:0004707; GO:0005524; GO:0005737; GO:0005911; GO:0005929; GO:0006468; GO:0035253; GO:0036064; GO:0106310; GO:1902017
TRINITY_GG_7415_c3_g1_i1.p3,GO:0004719; GO:0005737; GO:0016020
TRINITY_GG_18691_c9_g1_i2.p1,GO:0004721; GO:0004722; GO:0005635; GO:0005737; GO:0005789; GO:0006470; GO:0006998; GO:0007474; GO:0008287; GO:0010867; GO:0017018; GO:0030176; GO:0030514; GO:0031965; GO:0071595; GO:0101025; GO:1903740
TRINITY_GG_16539_c12_g1_i4.p1,GO:0004775; GO:0005524; GO:0005739; GO:0006099; GO:0046872
TRINITY_GG_16537_c26_g1_i1.p1,GO:0004802; GO:0005737; GO:0030976; GO:0046872
TRINITY_GG_14339_c13_g1_i1.p1,GO:0004817; GO:0005524; GO:0005737; GO:0005759; GO:0006423; GO:0046872
TRINITY_GG_20169_c3_g1_i1.p1,GO:0004837; GO:0005737; GO:0006520; GO:0006589; GO:0016831; GO:0030170; GO:0030424; GO:0043025; GO:0043204
TRINITY_GG_8529_c13_g1_i1.p1,GO:0004843; GO:0005634; GO:0005737; GO:0007010; GO:0016055; GO:0016477; GO:0016579; GO:0030177; GO:0035523; GO:0046872; GO:0061060; GO:0061578; GO:0070530; GO:0070536; GO:0071947; GO:0090263; GO:1990168
TRINITY_GG_23295_c3_g1_i5.p1,GO:0004843; GO:0016579
TRINITY_GG_8224_c13_g1_i5.p1,GO:0004843; GO:1990380
TRINITY_GG_13813_c1_g1_i1.p1,GO:0004849; GO:0005524; GO:0005634; GO:0005737; GO:0005829; GO:0016310; GO:0043097; GO:0044206; GO:0044211
TRINITY_GG_7543_c7_g1_i1.p2,GO:0004852; GO:0005542; GO:0005739; GO:0005829; GO:0006780; GO:0006782; GO:0006783; GO:0046677; GO:0070541; GO:0071243; GO:0071418
TRINITY_GG_20159_c0_g1_i2.p1,GO:0004853; GO:0005829; GO:0006782; GO:0006783
TRINITY_GG_19599_c15_g1_i1.p1,GO:0004862; GO:0005737; GO:0005886; GO:0005952; GO:0007411; GO:0007622; GO:0007623; GO:0030552; GO:0034236; GO:0045475; GO:0048148; GO:0048149; GO:0071361; GO:2000480
TRINITY_GG_7288_c30_g1_i3.p1,GO:0004867; GO:0005201; GO:0005576; GO:0005615; GO:0005886; GO:0006935; GO:0007155; GO:0007411; GO:0008201; GO:0009986; GO:0030182; GO:0031012
TRINITY_GG_7419_c4_g1_i1.p1,GO:0004867; GO:0005576
TRINITY_GG_13816_c2_g1_i2.p1,GO:0004879; GO:0005634; GO:0008270; GO:0035076; GO:0035100; GO:0043565
TRINITY_GG_13112_c13_g1_i1.p1,GO:0004888; GO:0005231; GO:0005887; GO:0007165; GO:0007268; GO:0007271; GO:0022848; GO:0030594; GO:0034220; GO:0042391; GO:0043005; GO:0045202; GO:0045211; GO:0050877; GO:0070161; GO:1904315
TRINITY_GG_24736_c0_g1_i1.p1,GO:0004930; GO:0005886; GO:0016021
TRINITY_GG_13782_c2_g1_i3.p1,GO:0005000; GO:0005887; GO:0007186; GO:0007218; GO:0008188; GO:0016021; GO:0018990
TRINITY_GG_7416_c7_g1_i1.p1,GO:0005034; GO:0005328; GO:0005886; GO:0005887; GO:0006836; GO:0009414; GO:0016021; GO:0016323; GO:0019226; GO:0035725; GO:0042065; GO:0042066; GO:0047484; GO:0050891
TRINITY_GG_9860_c0_g1_i1.p1,GO:0005046; GO:0005783; GO:0005789; GO:0005801; GO:0006621; GO:0006888; GO:0015031; GO:0016021; GO:0046923
